,Unnamed: 0,created_at,author_id,id,text,neg,neu,pos,score
642,42,2021-04-26T17:56:29.000Z,964337542320541697,1386740983728152593,"@ElAragueno @bcodeltesoro Buenos días, queremos solución ya!!
Ha pasado muchos años y no nos dan respuesta para poder utilizar las divisas obtenidas en dicom exigimos que nos den lo que nos pertenece solución ya !! @SudebanInforma @BCV_ORG_VE @BcodeVenezuela @la_patilla @lanacionweb @descifradocom",0.862902045249939,0.12889254093170166,0.008205421268939972,neg
643,43,2021-04-26T17:56:18.000Z,964337542320541697,1386740936122716161,"@bcodeltesoro @EneidaLayaPsuv @NicolasMaduro Buenos días, queremos solución ya!!
Ha pasado muchos años y no nos dan respuesta para poder utilizar las divisas obtenidas en dicom exigimos que nos den lo que nos pertenece solución ya !! @SudebanInforma @BCV_ORG_VE @BcodeVenezuela @la_patilla @lanacionweb @descifradocom",0.853241503238678,0.1381179243326187,0.008640549145638943,neg
644,44,2021-04-26T17:51:59.000Z,115705495,1386739850410405888,@bcodeltesoro @EneidaLayaPsuv @NicolasMaduro @MinEcoFinanzas @SudebanInforma Liberen los dólares DICOM 😡😡,0.05390122905373573,0.9175271987915039,0.028571538627147675,neu
645,45,2021-04-26T17:44:10.000Z,180596526,1386737883051089923,@BcoBicentenario Buenas tardes. @BcoBicentenario @SimonZerpaD @SudebanInforma. Que respuesta le tienen a los clientes que dejaron sin el aumento de límite en sus TDC.,0.9767401814460754,0.02169308438897133,0.0015668163541704416,neg
646,46,2021-04-26T17:43:38.000Z,1106355800795160577,1386737750343405585,"@bcodeltesoro @EneidaLayaPsuv @NicolasMaduro @MinEcoFinanzas @SudebanInforma Más de 3 años con divisas retenidas del sistema DICOM, divisas que fueron obtenidas de manera lícita y legítima. Basta de tanta indolencia, exigimos una respuesta @bcodeltesoro @SudebanInforma",0.9699024558067322,0.02751312404870987,0.002584373112767935,neg
647,47,2021-04-26T17:42:32.000Z,1106355800795160577,1386737473871548420,"@BcodeVenezuela Más de 3 años con divisas retenidas del sistema DICOM, divisas que fueron obtenidas de manera lícita y legítima. Basta de tanta indolencia, exigimos una respuesta @BcodeVenezuela @SudebanInforma",0.9802390336990356,0.017622247338294983,0.002138737589120865,neg
648,48,2021-04-26T17:26:40.000Z,847538427004432386,1386733480227348494,"@CorpoNEsparta @DanteRivasQ @SudebanInforma No quieren aglomeración de personas, pero los bancos hasta las metras porque trabajan hasta la 1pm en semana flexible,  el sueldo mínimo 1.800.000,00 y el banco te da 3.000.000 de bs",0.05506782978773117,0.9362580180168152,0.00867421180009842,neu
649,49,2021-04-26T17:15:36.000Z,868350728,1386730693087186948,@BcodeVenezuela Por favor cuando vamos a poder disponer de nuestras divisas compradas via DICOM??? Ha pasado mucho tiempo y ustedes no responden!!! @SudebanInforma,0.9691631197929382,0.028200192376971245,0.002636690391227603,neg
650,50,2021-04-26T16:51:04.000Z,1494469736,1386724520820678656,@AbzelDZ__VE @VenezuelaSaime @MijpSenamecf @jaarreaza @OjoAvizorVE @saime_lara @SudebanInforma @SENIAT_Oficial @MonagasRrss @IncodirP @cicpc_prensa @alanazuloaga dale.. cuenta con eso!!,0.004306325223296881,0.01298920251429081,0.9827044606208801,pos
651,51,2021-04-26T16:44:40.000Z,174338955,1386722911789146115,@SudebanInforma deberían de permitir y ser más flexible de qué esten abiertas más agencias bancarias por lo menos un 40%,0.09832891076803207,0.8695629835128784,0.03210803493857384,neu
652,52,2021-04-26T16:41:43.000Z,1263587835971465223,1386722168550080514,"@JeancarloF21 @BcodeVenezuela @SimonZerpaD @LucioQuincioC @SudebanInforma @BCV_ORG_VE @descifradocom @la_patilla saludo como estan ,bueno esperando la divisa gue no tienen retenida ya asta cuendo no la van a tener necesitamos nuetra divisa",0.07902069389820099,0.9112644791603088,0.009714783169329166,neu
653,53,2021-04-26T16:37:50.000Z,4115194707,1386721192485261319,@bcodeltesoro @EneidaLayaPsuv @NicolasMaduro @MinEcoFinanzas @SudebanInforma @bcodeltesoro cuando darán respuesta de las divisas retenidas de Dicom ya ha pasado mucho tiempo y no han dado ninguna solución,0.9880034923553467,0.010330471210181713,0.0016660684486851096,neg
654,54,2021-04-26T16:37:31.000Z,806545841192337408,1386721112344641538,"@bcodeltesoro @EneidaLayaPsuv @NicolasMaduro @MinEcoFinanzas @SudebanInforma Gracias por compartir tan importante información
#SemanaFlexible 
@EneidaLayaPsuv 
@ejalvarezg",0.005825675092637539,0.015644408762454987,0.9785298705101013,pos
655,55,2021-04-26T16:32:40.000Z,806545841192337408,1386719888513904649,"@bcodeltesoro @EneidaLayaPsuv @NicolasMaduro @MinEcoFinanzas @SudebanInforma Oye que buena noticia. Gracias por compartir 
#SemanaFlexible 
@EneidaLayaPsuv 
@ejalvarezg",0.004062970634549856,0.007013274822384119,0.9889237284660339,pos
656,56,2021-04-26T16:30:05.000Z,423004794,1386719241693540357,"@bcodeltesoro @EneidaLayaPsuv @NicolasMaduro @MinEcoFinanzas @SudebanInforma Importante información ✊
#SemanaFlexible 
@ejalvarezg @PR360_Con",0.014080828987061977,0.9623165726661682,0.02360258251428604,neu
657,57,2021-04-26T16:24:33.000Z,186164677,1386717847318155264,@bcodeltesoro @EneidaLayaPsuv @NicolasMaduro @MinEcoFinanzas @SudebanInforma Buenos dias tengo retenido en este banco unas divisas comprada legalmente en el dicom desde el 2018 y no me permiten movilizarla sin obtener respuesta del banco,0.9938285946846008,0.004866496659815311,0.0013048214605078101,neg
658,58,2021-04-26T16:17:24.000Z,1250018402,1386716046720184325,"@BcoBicentenario Solicitamos los fondos en Euros y Dólares que están retenidos sin un tipo de instrumento de movilización,ya sea mesa de cambio o TDD. Tenemos más de 3 años sin respuesta alguna. @BCV_ORG_VE @SudebanInforma @globovision",0.8906109929084778,0.10526665300130844,0.004122357349842787,neg
659,59,2021-04-26T16:12:25.000Z,1250018402,1386714794816856066,@bcodeltesoro @EneidaLayaPsuv @NicolasMaduro @MinEcoFinanzas @SudebanInforma @globovision @GVcensurado @UNoticias @noticierovv @NoticiasONU estamos en una etapa de crisis mundial por el tema del COVID-19 y si liberan los fondos en Dólares y Euros comprados al BCV a través del DICOM seria de gran ayuda para los Venezolanos.,0.9599500298500061,0.036041975021362305,0.004008001182228327,neg
660,60,2021-04-26T16:08:36.000Z,817923314702237697,1386713835269132288,@carropagove @SudebanInforma @SudebanINF @Sudebip_Informa   hasta cuando la empresa carro pago sigue burlándose  de los pequeños comerciantes q confiaron en ellos. 119 dias sin obtener respuesta... https://t.co/bImjfshWFz,0.9946849346160889,0.003815324744209647,0.0014997987309470773,neg
661,61,2021-04-26T16:06:38.000Z,140123455,1386713338651062275,¡VENEZUELA SOCIALISTA está disponible! https://t.co/qUfxFtrukM Gracias al Pueblo Bolivariano y Revolucionario...! @SudebanInforma @Larissacostas #notimippci #daleunparaoalacovid,0.004149275366216898,0.012214155867695808,0.9836365580558777,pos
662,62,2021-04-26T16:05:45.000Z,1250018402,1386713115841150976,"@bcodeltesoro @EneidaLayaPsuv @NicolasMaduro @MinEcoFinanzas @SudebanInforma @bcodeltesoro @EneidaLayaPsuv @NicolasMaduro @SudebanInforma @MinEcoFinanzas 
Se solicita de manera urgente que den respuesta a los fondos retenidos por el banco sin instrumentos para movilizar. Fondos comprados legalmente a través del DICOM convenio 20",0.9174675941467285,0.07858099788427353,0.003951476886868477,neg
663,63,2021-04-26T15:57:20.000Z,14229706,1386711000397852673,@bcodeltesoro @EneidaLayaPsuv @NicolasMaduro @MinEcoFinanzas @SudebanInforma Necesitamos nuestras divisas retenidas por el Dicom ya basta de tantas excusas requerimos nuestro dinero,0.9814212918281555,0.015733761712908745,0.00284496764652431,neg
664,64,2021-04-26T15:51:31.000Z,1118191796,1386709535981719553,"@bcodeltesoro @EneidaLayaPsuv @NicolasMaduro @MinEcoFinanzas @SudebanInforma Existen muchas formas para darle soluciones a nuestras divisas obtenidas por Dicom pero no tienen la voluntad, eran responsables  @bcodeltesoro @LucioQuincioC @SudebanInforma @BCV_ORG_VE @descifradocom @la_patilla",0.9896948337554932,0.008841629140079021,0.001463567721657455,neg
665,65,2021-04-26T15:51:12.000Z,964337542320541697,1386709455346311175,"@bcodeltesoro @EneidaLayaPsuv @NicolasMaduro @MinEcoFinanzas @SudebanInforma Buenos días, queremos solución ya!!
Ha pasado muchos años y no nos dan respuesta para poder utilizar las divisas obtenidas en dicom exigimos que nos den lo que nos pertenece solución ya !! @SudebanInforma @BCV_ORG_VE @BcodeVenezuela @la_patilla @lanacionweb @descifradocom",0.8549128174781799,0.13685183227062225,0.008235332556068897,neg
666,66,2021-04-26T15:50:58.000Z,1118191796,1386709394101055497,"@BcodeVenezuela Existen muchas formas para darle soluciones a nuestras divisas obtenidas por Dicom pero no tienen la voluntad, eran responsables @SimonZerpaD @BcodeVenezuela @LucioQuincioC @SudebanInforma @BCV_ORG_VE @descifradocom @la_patilla",0.9906869530677795,0.007875927723944187,0.0014371329452842474,neg
667,67,2021-04-26T15:49:56.000Z,1118191796,1386709136289812480,"@BcoBicentenario Existen muchas formas para darle soluciones a nuestras divisas obtenidas por Dicom pero no tienen la voluntad, sean responsables @SimonZerpaD @BcoBicentenario @LucioQuincioC @SudebanInforma @BCV_ORG_VE @descifradocom @la_patilla",0.9861963391304016,0.012280728667974472,0.0015228972770273685,neg
668,68,2021-04-26T15:44:19.000Z,2734567425,1386707723304243202,"@bcodeltesoro @EneidaLayaPsuv @NicolasMaduro @MinEcoFinanzas @SudebanInforma Tenemos dos años con la negativa de parte del banco a devolvernos lo que es nuestro no nos dejan utilizar las divisas obtenidas en Dicom y están en la cie ya convenio 20, queremos que nos den nuestro dinero por lo menos que nos dejen entrar en menudeo y poderlo vender.",0.9962425231933594,0.002493065781891346,0.0012644752860069275,neg
669,69,2021-04-26T15:37:54.000Z,190265453,1386706108354600965,"@BcoBicentenario Buenos días, queremos solución ya!!
Ha pasado muchos años y no nos dan respuesta para recuperar nuestro dinero del dicom! Estafa! @SudebanInforma @BCV_ORG_VE @BcodeVenezuela @la_patilla @ElNacionalWeb @lanacionweb @globovision @descifradocom @elestimulo",0.991513192653656,0.006753218825906515,0.00173356628511101,neg
670,70,2021-04-26T15:37:36.000Z,190265453,1386706030411796480,"@bcodeltesoro @EneidaLayaPsuv @NicolasMaduro @MinEcoFinanzas @SudebanInforma Buenos días, queremos solución ya!!
Ha pasado muchos años y no nos dan respuesta para recuperar nuestro dinero del dicom! Estafa! @SudebanInforma @BCV_ORG_VE @BcodeVenezuela @la_patilla @ElNacionalWeb @lanacionweb @globovision @descifradocom @elestimulo",0.9923614263534546,0.00589795270934701,0.0017407010309398174,neg
671,71,2021-04-26T15:34:30.000Z,1118191796,1386705253626699776,"@bcodeltesoro @EneidaLayaPsuv @NicolasMaduro @MinEcoFinanzas @SudebanInforma Necesitamos las divisas que nos tienen retenidas del dicom y mas en este momento de mayor necesidad por la pandemia, sean un banco serio y responsable basta de burlas @bcodeltesoro",0.9715174436569214,0.026154888793826103,0.0023277357686311007,neg
672,72,2021-04-26T15:33:33.000Z,224208567,1386705012609503238,"@bcodeltesoro @EneidaLayaPsuv @NicolasMaduro @MinEcoFinanzas @SudebanInforma Entreguen nuestras divisas retenidas del DICOM desde el año 2018, hasta cuando debemos esperar, queremos una solución ya.",0.13968110084533691,0.8514954447746277,0.008823459967970848,neu
673,73,2021-04-26T15:31:12.000Z,190265453,1386704423288819714,"@BcodeVenezuela Buenos días, queremos solución ya!!
Ha pasado muchos años y no nos dan respuesta para recuperar nuestro dinero del dicom! Estafa! @SudebanInforma @BCV_ORG_VE @BcodeVenezuela @la_patilla @ElNacionalWeb @lanacionweb @globovision @descifradocom @elestimulo",0.991513192653656,0.006753218825906515,0.00173356628511101,neg
674,74,2021-04-26T15:19:01.000Z,1250018402,1386701356547911681,"@BcodeVenezuela Buenos días, Necesitamos respuesta de nuestros dólares que fueron comprados a través del sistema DICOM, estos están retenidos por los Bancos sin un medio de movilización. Ya sea con una tdd o mesa de cambio @SudebanInforma",0.8787817358970642,0.11756763607263565,0.003650595201179385,neg
675,75,2021-04-26T15:16:32.000Z,1303814505865109504,1386700730191556611,@bcodeltesoro @EneidaLayaPsuv @NicolasMaduro @MinEcoFinanzas @SudebanInforma Buenos dias el banco no permite movilizar las divisas compradas en el dicom,0.995175838470459,0.0031970033887773752,0.0016272204229608178,neg
676,76,2021-04-26T15:00:58.000Z,3619618515,1386696811822424067,"@SudebanInforma En el caso de Yaracuy donde e Gobernador anuncio semana Cuarentena Radical, los bancos igual estarán prestando servicio al publico??",0.8754029870033264,0.12053852528333664,0.004058527294546366,neg
677,77,2021-04-26T13:48:49.000Z,115448725,1386678654298689539,@SudebanInforma hola mi gente una pregunta para que abre banco bicentenario en San Joaquín Carabobo para justificar el sueldo esas cuerda de flojas manden esas vagas sin oficio a dormir por dios,0.9946598410606384,0.003992659039795399,0.0013474472798407078,neg
678,78,2021-04-26T13:42:28.000Z,105219620,1386677058466615297,"@frankporfirio @SudebanInforma Buenos días Frank. Por favor indícanos por mensaje privado el número de RIF, número de afiliación y número de lote pendiente por abonar. https://t.co/1ShymYIPrq",0.0054981703869998455,0.9679434299468994,0.026558436453342438,neu
679,79,2021-04-26T13:31:39.000Z,805237885632913409,1386674334509449219,"@HELISTARK81 @VenezuelaSaime @MijpSenamecf @jaarreaza @OjoAvizorVE @saime_lara @SudebanInforma @SENIAT_Oficial @MonagasRrss @IncodirP @cicpc_prensa @alanazuloaga amigo me puedes avisar cuando te llegue la cita, ya que entre hoy y mañana hare mi pago de pasaporte y pues quiero confirmar si es bueno pagar en dia flexible",0.00534051563590765,0.2671326696872711,0.7275267839431763,pos
680,80,2021-04-26T13:16:24.000Z,99120011,1386670498264850435,"@MinEcoFinanzas @SudebanInforma @BCV_ORG_VE Cómo se puede uno comunicar con uds? La dirección email dice que es invalida, el nro tlf nunca responden? Cómo puedo hacer?",0.6831518411636353,0.31016236543655396,0.006685834378004074,neg
681,81,2021-04-26T12:45:32.000Z,138077252,1386662728237031435,@MinEcoFinanzas @SudebanInforma @delcyrodriguezv VacunasParaTodosYa. VacunasParaTodosYa. VacunasParaTodosYa. VacunasParaTodosYa. VacunasParaTodosYa. VacunasParaTodosYa. VacunasParaTodosYa. VacunasParaTodosYa. VacunasParaTodosYa. VacunasParaTodosYa. VacunasParaTodosYa. VacunasParaTodosYa. VacunasParaTodosYa.,0.08382577449083328,0.8455742597579956,0.07060005515813828,neu
682,82,2021-04-26T12:44:28.000Z,138077252,1386662463861624835,@MinEcoFinanzas @SudebanInforma @NicolasMaduro VacunasParaTodosYa. VacunasParaTodosYa. VacunasParaTodosYa. VacunasParaTodosYa. VacunasParaTodosYa. VacunasParaTodosYa. VacunasParaTodosYa. VacunasParaTodosYa. VacunasParaTodosYa. VacunasParaTodosYa. VacunasParaTodosYa. VacunasParaTodosYa. VacunasParaTodosYa.,0.08382577449083328,0.8455742597579956,0.07060005515813828,neu
683,83,2021-04-26T12:41:44.000Z,138077252,1386661772493459456,@MinEcoFinanzas @SudebanInforma @NicolasMaduro VacunasParaTodosYa. VacunasParaTodosYa. VacunasParaTodosYa. VacunasParaTodosYa. VacunasParaTodosYa. VacunasParaTodosYa. VacunasParaTodosYa. VacunasParaTodosYa. VacunasParaTodosYa. VacunasParaTodosYa. VacunasParaTodosYa. VacunasParaTodosYa. VacunasParaTodosYa. VacunasParaTodosYa.,0.08603578060865402,0.8474951386451721,0.06646905094385147,neu
684,84,2021-04-26T12:40:10.000Z,138077252,1386661379302699017,@MinEcoFinanzas @SudebanInforma @NicolasMaduro RecuperemosElDineroDeLosEnchufados. RecuperemosElDineroDeLosEnchufados. RecuperemosElDineroDeLosEnchufados. RecuperemosElDineroDeLosEnchufados. RecuperemosElDineroDeLosEnchufados. RecuperemosElDineroDeLosEnchufados. RecuperemosElDineroDeLosEnchufados.,0.12831908464431763,0.7810472249984741,0.09063375741243362,neu
685,85,2021-04-26T12:37:55.000Z,138077252,1386660815047204864,@MinEcoFinanzas @SudebanInforma @NicolasMaduro VacunasParaTodosYa. VacunasParaTodosYa. VacunasParaTodosYa. VacunasParaTodosYa. VacunasParaTodosYa. VacunasParaTodosYa. VacunasParaTodosYa. VacunasParaTodosYa. VacunasParaTodosYa. VacunasParaTodosYa. VacunasParaTodosYa. VacunasParaTodosYa. VacunasParaTodosYa. VacunasParaTodosYa.,0.08603578060865402,0.8474951386451721,0.06646905094385147,neu
686,86,2021-04-26T12:00:34.000Z,1494469736,1386651412923301888,"@AbzelDZ__VE @VenezuelaSaime @MijpSenamecf @jaarreaza @OjoAvizorVE @saime_lara @SudebanInforma @SENIAT_Oficial @MonagasRrss @IncodirP @cicpc_prensa @alanazuloaga Si. estoy contando con eso, que hoy o en el transcurso de la semana validen el pago y activen.. gracias",0.0033813847694545984,0.039892230182886124,0.9567264318466187,pos
687,87,2021-04-26T10:45:40.000Z,805237885632913409,1386632565805756418,@HELISTARK81 @VenezuelaSaime @MijpSenamecf @jaarreaza @OjoAvizorVE @saime_lara @SudebanInforma @SENIAT_Oficial @MonagasRrss @IncodirP @cicpc_prensa @alanazuloaga amigo puede que hoy se active ya que pagaste en dia de cuarentena,0.47760000824928284,0.5084764361381531,0.013923579826951027,neu
688,88,2021-04-26T08:09:02.000Z,1352128075346169856,1386593146134573056,"@VenezuelaSaime @SudebanInforma Muchas gracias, Dr. Vizcaíno, con todo el respeto, podría hacer jornada de Cedulación en el extrajero a través de las embajadas a los niños a partir de los 9 años, sería un gran logró para el Saime, ya que no se puede viajar por la Pandemia a Venezuela, muchas gracias de antemano",0.7568103075027466,0.23276753723621368,0.010422171093523502,neg
689,89,2021-04-26T06:37:39.000Z,1494469736,1386570147914260480,@VenezuelaSaime @MijpSenamecf @jaarreaza @OjoAvizorVE @saime_lara @SudebanInforma @SENIAT_Oficial @MonagasRrss @IncodirP @cicpc_prensa @alanazuloaga El dia 23/04 realice el pago para el pasaporte nuevo de mi esposa. no hubo problemas en la plataforma del banco de venezuela al momento del pago.. pero aun no se refleja en su usario. C.I 17.006.752.. referencia de pago 458458089.,0.007791795767843723,0.9689679145812988,0.023240240290760994,neu
690,90,2021-04-26T01:20:42.000Z,116873545,1386490387297148928,@VenezuelaSaime @MijpSenamecf @jaarreaza @OjoAvizorVE @saime_lara @SudebanInforma @SENIAT_Oficial @MonagasRrss @IncodirP @cicpc_prensa @alanazuloaga POR FAVOR QUE LE CUESTA AYUDARME: EN REITERADAS OCASIONES LE HE MENCIONADO QUE LE SAQUE A MI HIJO SU CÉDULA POR 1ERA VEZ EN ENERO 2019 SAIME LOS COLORADOS Y AUN NO APARECE REGISTRADO EN SISTEMA. DEBO SACARLE OTRA CEDULA? NRO V-33.181.291,0.22226457297801971,0.7167177796363831,0.061017658561468124,neu
691,91,2021-04-26T01:11:13.000Z,2361631879,1386487998280314882,"@VenezuelaSaime @MijpSenamecf @jaarreaza @OjoAvizorVE @saime_lara @SudebanInforma @SENIAT_Oficial @MonagasRrss @IncodirP @cicpc_prensa @alanazuloaga @Defensoria_Vzla  Ayuda derecho humano de identidad, tramite de pasaportes desde 19/05/17 No.C75519051752994 pague curso normal y express. Trámite No.C75519051752964 pague curso normal. Aún sin los documentos de identidad. Esperó respuesta sería. Contacto 04244194206/04167325299",0.03601981699466705,0.9307268857955933,0.0332532674074173,neu
692,92,2021-04-26T00:39:51.000Z,429007169,1386480106089193477,@delcyrodriguezv @SudebanInforma @NicolasMaduro asi como respetaron cuando el chavismo perdio las elecciones sobre los 69 articulos e igual no les importó la decision del pueblo y los aprobaron en la asamblea nacional. entoces. a que te refiere??,0.9897320866584778,0.00821087695658207,0.0020570727065205574,neg
693,93,2021-04-25T22:55:20.000Z,168899169,1386453804007186438,"@PresidencialVen @SudebanInforma @NicolasMaduro @SudebanInforma  el @bcodeltesoro  obliga a las oficinas bancarias a trabajar hasta las 3:30 abierto al público, cuando van los gestores de @SudebanInforma  se burlan de ellos",0.9950212240219116,0.0038875096943229437,0.0010912870056927204,neg
694,94,2021-04-25T22:35:25.000Z,1338613871205113856,1386448791096672258,@PresidencialVen @SudebanInforma Que lastima.  De discurso . Hasta cuando Dios. Mete tu mano,0.9951791763305664,0.0029906651470810175,0.0018301168456673622,neg
695,95,2021-04-25T20:17:50.000Z,138518993,1386414168786423809,@SudebanInforma @BCV_ORG_VE  quién dirige estos entes? Cuál independencia y soberanía hablamos? Será que el Táchira es parte de polombia? @FreddyBernal https://t.co/BytcR4zKlz,0.5077418088912964,0.4695186913013458,0.022739484906196594,neg
696,96,2021-04-25T20:05:41.000Z,354529563,1386411108983099394,"Srs. @Banesco¿soy gerente del Hotel bar restaurant""El Tari Tari¿que pasa que no han hecho el abono de la venta de l dia 16/abril?hecho que perjudica a la empresa por cuanto no puedo responder a multiples compromisos por no contar con flujo de caja.@Banesco @SudebanInforma",0.9946882724761963,0.0040834322571754456,0.0012283514952287078,neg
697,97,2021-04-25T16:19:02.000Z,1426152338,1386354070936604674,"@NicolasMaduro @SudebanInforma Ojala pudieramos hacerlo contigo, el cargo te quedo grande. Ya que nunca habiamos sentido asi a este País. Sumido eb tanta miseria",0.9963728189468384,0.0021051180083304644,0.0015221214853227139,neg
698,98,2021-04-25T15:39:48.000Z,331361683,1386344196148273152,"@Banesco @SudebanInforma  buenos días he tratado de saber que ha pasado con las tarjetas de crédito y sus aumentos de límite estuve bloqueada en banesconline casi x 9 años, ahora estoy activa y no puedo usar las tdc 🤦🏼‍♀️ teniendo plásticos actualizados",0.8698809146881104,0.12670747935771942,0.003411540063098073,neg
699,99,2021-04-25T13:38:18.000Z,1337925180807647232,1386313622352183300,"Yo diría que el 99,9% cuando recibe bolívares automáticamente lo transforma en verde para no perder.
No nos caigamos a mentira 
@BCV_ORG_VE @SudebanInforma
 aquí lo que manda es el $.
Muchos intereses de por medio. https://t.co/R6gf2WRySG https://t.co/8UsHPV7TG3",0.8951759338378906,0.09920487552881241,0.005619185045361519,neg
700,0,2021-04-25T13:36:12.000Z,1337925180807647232,1386313091298832384,"Yo diría que el 99,9% cuando recibe bolívares automáticamente lo transforma en verde para no perder.
No nos caigamos a mentira @BCV_ORG_VE @SudebanInforma aquí lo que manda es el $.
Muchos intereses de por medio. https://t.co/8UsHPV7TG3",0.9525786638259888,0.04376504570245743,0.0036562641616910696,neg
701,1,2021-04-25T11:03:23.000Z,1080124886742429696,1386274634081964035,"@bancamiga Buenos días, cuando me reponen el dinero que toman sin autorización, a diarios de la liquidación del pos nunca corresponde a los montos en bruto ni los liquidados necesito mi dinero @SudebanInforma @TarekWiliamSaab",0.9935809373855591,0.00531090097501874,0.0011081177508458495,neg
702,2,2021-04-25T07:12:05.000Z,158018846,1386216428915802113,"@SudebanInforma Sugerencia, las transferencia bancarias a  terceros a otros bancos deberia hacer efectivo al instante, no de un dia para otro.",0.9456179738044739,0.050140608102083206,0.004241493064910173,neg
703,3,2021-04-25T05:58:01.000Z,139516912,1386197788514570240,@EneidaLayaPsuv @bcodeltesoro @ViceVenezuela @Mippcivzla @VTVcanal8 @MinEcoFinanzas @SudebanInforma @MinCoNacional @sundde_ve @CalidadEsVida @almacaracas @CassVzla Preapertura tu cuenta con @bcodeltesoro desde 🏡 #PrevenirEsClave @PR360_Con,0.2837391495704651,0.6881994009017944,0.028061475604772568,neu
704,4,2021-04-25T01:54:31.000Z,504873049,1386136507111690240,"Contando con la participación y ponencia de propuestas metodológicas de las instituciones que serán garante de la activación de este proceso, @MincomercioTach,
@sencamertachira, @SunddeT, @SudebanInforma, @SENIAT_Oficial, @PSUVTachira, #MAT, #INAPYMI #RegistrosMercantil",0.07695421576499939,0.8722434043884277,0.05080237612128258,neu
705,5,2021-04-25T01:02:00.000Z,835785594,1386123291535056900,"Síguenos en nuestras redes sociales: @SudebanInforma

#SupervisandoEnRevolución #PrevenirEsClave https://t.co/nvuGucIAZZ",0.08194290101528168,0.8815346360206604,0.03652239218354225,neu
706,6,2021-04-25T00:35:02.000Z,1270832090452578306,1386116504857432066,"#NACIONALES ⏩| 
 @SudebanInforma informó  a través de un comunicado que el  @BODoficial presentará en 120 días un Plan de Recuperación para realizar los ajustes adecuados en protección y aseguramiento de los Fondos de los Usuarios venezolanos a la sociedad mercantil https://t.co/leWDkTg2f5",0.03828571364283562,0.9450105428695679,0.016703788191080093,neu
707,7,2021-04-24T22:03:45.000Z,142444569,1386078434368032769,"@SudebanInforma @NicolasMaduro @Mippcivzla @MinSaludVE @MinEcoFinanzas La devaluación criminal de nuestra moneda ,el Bolívar, es el peor impuesto que pagamos los trabajadores, no se puede seguir induciendo nuestra economía al dólar. Indexación salarial ya! Acta convenio para el sector salud ya! https://t.co/WpPjYQma3T #FirmaActaConvenioYa",0.9944444298744202,0.0035107997246086597,0.002044857246801257,neg
708,8,2021-04-24T20:40:48.000Z,252381709,1386057559598149633,@SudebanInforma Quien puede ayudarme??? Pagué el 170421 a Simpletv. 8.207.972.67 equivalente a él plan Bite. Y hoy no tengo activación ni respuesta de ésta empresa por el servicio o el reembolso del dinero. Mi cédula es 10010722. Miguel Mendoza.,0.21190279722213745,0.7722986340522766,0.01579859107732773,neu
709,9,2021-04-24T19:01:45.000Z,3043449058,1386032630760624131,"@SudebanInforma @BcoBicentenario @MercantilBanco 

Estado Zulia, Municipio Baralt, Parroquia Libertador, pedimos a las Entidades la Reactivación de los Bancos https://t.co/WjMkLKkThe",0.05052650719881058,0.8925729990005493,0.05690053850412369,neu
710,10,2021-04-24T18:04:07.000Z,2350135518,1386018127687962625,@SudebanInforma @BCV_ORG_VE El dollar esta oficializado en gaceta?,0.005800724495202303,0.9806382656097412,0.013560951687395573,neu
711,11,2021-04-24T17:59:42.000Z,142444569,1386017018013495300,"@SudebanInforma @BCV_ORG_VE La devaluación criminal de nuestra moneda ,el Bolívar, es el peor impuesto que pagamos los trabajadores, no se puede seguir induciendo nuestra economía al dólar. Indexación salarial ya! Acta convenio para el sector salud ya! https://t.co/WpPjYQma3T",0.994615375995636,0.0033720561768859625,0.0020125205628573895,neg
712,12,2021-04-24T17:41:22.000Z,209835753,1386012402622345220,@JoseJMoralesU78 @BcodeVenezuela @SudebanInforma Necesitamos el aumento de las tarjetas de crédito.,0.05188560113310814,0.9306689500808716,0.017445482313632965,neu
713,13,2021-04-24T17:20:13.000Z,180506943,1386007082789388289,@MinEcoFinanzas @SudebanInforma Soberanía y le entregó el país a los cubanos.,0.9914968609809875,0.00626487797126174,0.002238248707726598,neg
714,14,2021-04-24T16:57:43.000Z,907330577300430848,1386001417568231428,@SudebanInforma Y como vencemos la hiperinflacion?,0.052644018083810806,0.8881209492683411,0.05923502892255783,neu
715,15,2021-04-24T14:26:55.000Z,1108166161085153281,1385963467178393601,"@NicolasMaduro @SudebanInforma Este imbécil hablando de Bolivia, mientras se cae el país a pedazos y un grupos antisociales les da en la madre .",0.9967495203018188,0.0017418666975572705,0.0015086802886798978,neg
716,16,2021-04-24T13:30:18.000Z,1362834296260747265,1385949221157806084,"#24Abr | 🇻🇪📢 ¡ETIQUETA DEL DÍA! ▶️
#PrevenirEsClave 

Vamos todos y todas a vencer la Covid-19 con los métodos de prevención. Las variantes brasileñas son altamente peligrosas. Superemos juntos este reto.

Sabemos cómo hacerlo.
¡Cuidémonos! @SudebanInforma @Conatel https://t.co/ZD1qtvokNa",0.0590285062789917,0.2906275689601898,0.6503438949584961,pos
717,17,2021-04-24T12:54:20.000Z,1383596924826128397,1385940168411070466,@SudebanInforma buenos días por favor deberían tomar medidas en las companias de puntos como pos global entre otras como es posible que quiten 40$ mensuales del servicio ustedes sabiendo como está el país y el$ y se quedan de brazos cruzados tomen medidas en el asunto.,0.9883926510810852,0.010097678750753403,0.0015097002033144236,neg
